RCDTS,Type,School Name,District,City,County,District Type,School Type,Title 1 Status,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,Total Number of School Days,Student Attendance Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,Avg Class Size - High School,Avg Number of Days of Physical Education per Week Per Student,Percent Teachers With Bachelor Degree,Percent Teachers With Masters Degree,Teacher Retention Rate,Teacher Attendance Rate,Teacher Avg Salary,Admin Avg Salary,Chronic Absenteeism,% Students with an IEP - White,% Students with an IEP - Black or African American,% Students with an IEP - Hispanic or Latino,% Students with an IEP - Asian,Grades Served,Summative Designation,Summative Designation: Student Group(s),$ Site-level Per-Pupil Expenditures - Subtotal,$ Total Per-Pupil Expenditures - Subtotal,SAT Reading Average,SAT Math Average,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,Year
211000030260001,School,Crab Orchard High School,Crab Orchard CUSD 3,Marion,Williamson,Unit Distrcts,High School,Title 1 Eligible but Not Serve,137,96.4,*,*,0,0,0,*,23.4,21.2,0,33.6,*,176.0,91.2,10.1,*,9.6,5.0,59.0,41.0,88.5,85.1,58360.0,84164.0,34.7,96.4,0,0,0,9 - 12,Commendable,All Students,7293.33,13077.31,403.2,390.3,68.4,28.9,2.6,0,2023
211000040260001,School,Herrin High School,Herrin CUSD 4,Herrin,Williamson,Unit Distrcts,High School,Title 1 Eligible but Not Serve,640,83.8,5.5,4.2,*,*,*,5.3,15.2,15.2,*,58.3,5.8,176.0,92.2,19.8,3.2,12.2,5.0,53.9,42.9,91.9,61.1,63998.0,107437.0,29.1,79.6,*,*,0,9 - 12,Commendable,All Students,11349.67,13289.37,486.8,452.4,48.1,27.6,21.2,3.2,2023
211000050260001,School,Carterville High School,Carterville CUSD 5,Carterville,Williamson,Unit Distrcts,High School,Title 1 Eligible but Not Serve,629,80.1,4,6.5,3.3,0,*,6,14.9,11.3,*,40.4,1.6,176.0,95.2,5.2,2.3,13.6,5.0,50.4,49.6,92.7,80.2,63439.0,119081.0,11.9,62.7,*,13.3,0,9 - 12,Exemplary,All Students,10933.37,12488.67,517.6,498.5,37.9,25.5,27.6,9,2023
240320010260001,School,Coal City High School,Coal City CUSD 1,Coal City,Grundy,Unit Distrcts,High School,Title 1 Schoolwide,636,88.5,*,8.5,*,0,*,*,20.8,11.2,1.6,30.3,*,176.0,93.1,9.5,2.5,14.0,5.0,47.8,52.2,92.7,85.1,73145.0,103753.0,20.4,83.3,*,*,*,9 - 12,Commendable,All Students,12620.95,16762.69,488.2,480.3,43.9,25,26.5,4.5,2023
240320730170001,School,Gardner-South Wilmington Twp H S,Gardner S Wilmington Twp HSD 73,Gardner,Grundy,High School Distrcts,High School,Title 1 Targeted,153,88.2,*,9.8,0,0,0,*,24.2,24.2,*,32,*,176.0,93.7,*,*,7.0,5.0,50.3,49.7,96.5,66.1,59258.0,118855.0,16.4,88.9,*,*,0,9 - 12,Commendable,All Students,16939.12,28269.6,456.3,450.3,46.9,37.5,15.6,0,2023
240321010160001,School,Morris Community High School,Morris CHSD 101,Morris,Grundy,High School Distrcts,High School,Title 1 Targeted,863,70.5,2.1,23.1,*,*,*,3.2,9,9,4.9,13.7,*,176.0,93.5,8,1.6,17.2,5.0,52.2,47.8,93.8,87.1,63509.0,107945.0,18.8,64.4,*,26.5,0,9 - 12,Commendable,All Students,15290.68,15308.41,493.3,481.5,38.4,33,24.1,4.5,2023
240321110160001,School,Minooka Community High School,Minooka CHSD 111,Channahon,Grundy,High School Distrcts,High School,Title 1 Targeted,2882,67,5,22.3,1.1,*,*,4.3,19.1,10.4,3.4,10.1,0.5,176.0,93.1,7.4,0.7,17.8,5.0,32.0,67.3,93.5,69.6,76921.0,118100.0,19.2,65.1,7.1,19.8,*,9 - 12,Commendable,All Students,13338.94,17741.57,487.4,478.2,38.8,33.9,24.2,3.1,2023
240470180160001,School,Newark Comm High School,Newark CHSD 18,Newark,Kendall,High School Distrcts,High School,Title 1 Targeted,175,86.3,*,9.7,0,*,0,*,12,10.3,*,12.6,*,177.0,94.3,6.6,*,8.7,5.0,65.6,34.4,83.7,77.8,53533.0,112683.0,15.3,68.4,*,*,0,9 - 12,Commendable,All Students,22555.86,22555.86,447.9,420.8,78.9,15.8,5.3,0,2023
240470880260001,School,Plano High School,Plano CUSD 88,Plano,Kendall,Unit Distrcts,High School,Title 1 Schoolwide,784,32.5,8.9,53.2,*,0,0,4.2,17,13.8,15.6,50.6,1.7,176.0,92.4,19.4,2,12.0,5.0,50.6,47.5,82.2,41.1,69085.0,118583.0,24.1,28.3,10.1,52.5,*,9 - 12,Commendable,All Students,9308.56,15341.08,471.3,436.5,56.2,31.9,11.4,0.5,2023
240471150260001,School,Yorkville High School,Yorkville CUSD 115,Yorkville,Kendall,Unit Distrcts,High School,Title 1 Eligible but Not Serve,2139,63.3,8.2,21,2.6,*,*,4.7,20.6,12.1,4.1,23.6,0.7,176.0,92.3,9.2,0.8,17.4,5.0,45.6,53.6,89.1,54.8,67431.0,116393.0,23.4,52.9,12.3,25,*,9 - 12,Commendable,All Students,8927.66,14106.7,499.6,476.2,43.5,30.6,21.4,4.5,2023
240473080260001,School,Oswego High School,CUSD 308,Oswego,Kendall,Unit Distrcts,High School,Title 1 Ineligible Due to Rank,2824,51.4,10.9,30.1,3.2,*,*,4.1,21.7,14.8,8.4,30.5,0.9,176.0,90.3,15.3,1,12.1,5.0,30.5,67.2,91.9,71.0,82656.0,103842.0,30.9,48.1,18.6,26.7,2.5,9 - 12,Commendable,All Students,10002.33,14871.38,475,459.4,49.2,29.9,17.7,3.2,2023
240473080260002,School,Oswego East High School,CUSD 308,Oswego,Kendall,Unit Distrcts,High School,Title 1 Ineligible Due to Rank,2723,50.7,11.5,21.2,12.3,*,*,4.1,19.6,12,6.3,24.6,0.7,176.0,91.5,13.1,1,14.1,5.0,30.8,68.6,88.9,60.0,82656.0,103842.0,23.8,45.2,15.4,30.6,4.8,9 - 12,Commendable,All Students,9879.99,14749.04,507.7,493.8,35.8,34.2,22.8,7.2,2023
260290010260001,School,Astoria High School,Astoria CUSD 1,Astoria,Fulton,Unit Distrcts,High School,Title 1 Eligible but Not Serve,80,97.5,0,0,*,0,0,*,27.5,27.5,*,40,*,176.0,92.6,12.3,*,7.0,4.3,78.8,12.3,79.2,58.4,41829.0,96262.0,21,*,0,*,0,9 - 12,Commendable,All Students,2951.31,16928.72,471,414.5,70,30,0,0,2023
260290020260001,School,V I T Sr High School,V I T CUSD 2,Table Grove,Fulton,Unit Distrcts,High School,Title 1 Targeted,81,93.8,*,*,0,0,0,*,18.5,18.5,0,45.7,*,176.0,92.6,13.6,*,5.5,5.0,48.7,43.4,85.2,82.1,46361.0,92326.0,24.1,100,*,*,0,9 - 12,Commendable,All Students,12841.22,23180.0,453.2,444.5,63.6,9.1,22.7,4.5,2023
260290030260001,School,Cuba Sr High School,CUSD 3 Fulton County,Cuba,Fulton,Unit Distrcts,High School,Title 1 Eligible but Not Serve,121,95,*,*,*,0,*,*,14,14,*,33.1,*,176.0,93.6,9.6,*,5.9,3.3,84.0,16.0,86.2,96.0,43714.0,96423.0,16.8,96.9,*,0,0,9 - 12,Commendable,All Students,13801.93,20860.72,450,437.7,59,28.2,12.8,0,2023
260290040260001,School,Spoon River Valley Sr High Sch,Spoon River Valley CUSD 4,London Mills,Fulton,Unit Distrcts,High School,Title 1 Eligible but Not Serve,63,93.7,*,*,0,0,0,*,19,*,0,39.7,*,176.0,94.2,*,*,8.0,5.0,81.7,18.3,100.0,65.9,50498.0,132499.0,20.9,*,*,0,0,9 - 12,Commendable,All Students,2789.82,20500.8,434.6,411.5,76.9,15.4,7.7,0,2023
260290660250001,School,Canton High School,Canton Union SD 66,Canton,Fulton,Unit Distrcts,High School,Title 1 Schoolwide,581,90.4,2.2,*,*,*,*,4.5,20,15.7,*,51.1,*,176.0,91.3,12.1,4.3,11.6,5.0,54.8,41.2,89.8,66.8,51675.0,96826.0,27.2,83.7,*,*,*,9 - 12,Commendable,All Students,17701.68,21092.69,463.1,455.4,46.4,32.9,19.3,1.4,2023
260290970260001,School,Lewistown Jr/Sr High School,Lewistown CUSD 97,Lewistown,Fulton,Unit Distrcts,High School,Title 1 Schoolwide,263,95.8,0,*,*,0,0,*,20.9,20.9,*,52.9,6.5,176.0,91.1,30.5,*,8.7,5.0,72.8,18.1,85.9,84.1,53685.0,89788.0,32,95.1,0,0,0,7 - 12,Commendable,All Students,7676.46,14598.38,479,415.5,70,20,10,0,2023
260343070160001,School,Illini West High School,Illini West H S Dist 307,Carthage,Hancock,High School Distrcts,High School,Title 1 Schoolwide,330,91.8,0,4.8,*,0,0,*,16.7,16.7,3.3,47.3,*,176.0,91.5,10.3,4.9,10.8,5.0,76.8,23.2,82.9,49.8,47818.0,105315.0,29.1,98.2,0,0,0,9 - 12,Commendable,All Students,8784.72,14334.09,473.3,441.2,55.4,28.9,14.5,1.2,2023
260343160260001,School,Warsaw Sr High School,Warsaw CUSD 316,Warsaw,Hancock,Unit Distrcts,High School,Title 1 Eligible but Not Serve,168,93.5,*,*,*,0,*,*,11.3,11.3,*,21.4,*,176.0,96.3,*,*,8.9,2.5,71.7,28.3,93.5,83.7,46209.0,92157.0,8.1,100,0,0,0,9 - 12,Commendable,All Students,14693.91,20460.53,486.4,458.9,45.3,35.9,17.2,1.6,2023
260343280240001,School,Hamilton High School,Hamilton CCSD 328,Hamilton,Hancock,Unit Distrcts,High School,Title 1 Eligible but Not Serve,173,93.1,*,*,0,0,*,*,16.8,16.8,0,45.1,*,176.0,90.2,15,*,9.7,5.0,74.0,25.2,73.6,79.5,45891.0,101902.0,34.6,90.5,*,*,0,9 - 12,Commendable,All Students,15037.0,18136.19,507,485.6,33.3,25.9,40.7,0,2023
260343370260001,School,Southeastern Jr/Sr High School,Southeastern CUSD 337,Augusta,Hancock,Unit Distrcts,High School,Title 1 Eligible but Not Serve,179,96.1,*,*,0,0,*,*,15.1,15.1,0,55.3,6.7,176.0,92.0,*,7.1,10.9,4.0,56.3,43.7,82.9,80.4,48146.0,89292.0,22.8,96.9,*,0,0,7 - 12,Commendable,All Students,8581.01,15662.14,455.6,435.8,58.3,19.4,22.2,0,2023
260621030260001,School,West Prairie Senior High School,West Prairie CUSD 103,Colchester,McDonough,Unit Distrcts,High School,Title 1 Eligible but Not Serve,155,94.8,*,*,*,0,*,*,18.7,16.8,*,47.7,*,176.0,89.4,16,*,7.2,5.0,81.4,18.6,86.7,74.9,46366.0,103274.0,27.8,94.7,*,0,0,9 - 12,Commendable,All Students,11275.46,16484.83,462.9,421.4,64.3,28.6,7.1,0,2023
260621700260001,School,Bushnell-Prairie City High Sch,Bushnell Prairie City CUSD 170,Bushnell,McDonough,Unit Distrcts,High School,Title 1 Schoolwide,166,88,*,*,0,0,0,*,24.7,18.7,*,49.4,*,176.0,91.6,16.8,*,6.7,3.3,75.5,20.1,86.0,83.3,45785.0,95013.0,29.4,92.5,*,*,*,9 - 12,Commendable,All Students,7983.92,18752.01,469.8,416.3,78.4,17.6,3.9,0,2023
260621850260001,School,Macomb Senior High School,Macomb CUSD 185,Macomb,McDonough,Unit Distrcts,High School,Title 1 Eligible but Not Serve,578,74.6,11.4,6.1,2.1,*,*,5.4,20.8,16.1,1.9,45.8,1.9,176.0,90.4,17.2,3,9.6,5.0,50.7,49.3,88.4,100.0,52639.0,110819.0,29.6,69.3,14.9,*,*,9 - 12,Commendable,All Students,8680.4,15056.2,511.3,457.9,48.8,31.1,16.5,3.7,2023
260850050260001,School,Rushville-Industry High School,Schuyler-Industry CUSD 5,Rushville,Schuyler,Unit Distrcts,High School,Title 1 Eligible but Not Serve,292,89,4.1,4.5,*,*,*,*,18.5,14.7,3.8,49.3,*,176.0,92.4,5.2,*,13.5,4.2,60.8,39.2,84.4,73.3,50364.0,96437.0,21.9,87.2,*,*,0,9 - 12,Commendable,All Students,6248.93,12419.62,450.4,425.3,64.1,29.5,6.4,0,2023
280061030220001,School,DePue High School,DePue USD 103,DePue,Bureau,Unit Distrcts,High School,Title 1 Eligible but Not Serve,98,*,*,88.8,*,0,0,*,19.4,19.4,40.8,85.7,*,176.0,92.6,21.2,*,8.6,5.0,63.2,36.8,73.9,50.4,54672.0,104030.0,24,*,*,73.7,*,9 - 12,Commendable,All Students,11882.54,18454.07,423.8,419.1,71.9,21.9,6.3,0,2023
280063030260001,School,La Moille Jr/Sr High School,La Moille CUSD 303,La Moille,Bureau,Unit Distrcts,High School,Title 1 Targeted,84,90.5,*,*,0,0,0,*,35.7,31,0,41.7,*,176.0,90.0,*,*,2.8,5.0,74.0,26.0,88.5,38.4,48719.0,88543.0,34.1,92.9,0,*,0,7 - 12,Commendable,All Students,22106.19,22214.26,428.6,418.1,66.7,23.8,9.5,0,2023
280063400260001,School,Bureau Valley High School,Bureau Valley CUSD 340,Manlius,Bureau,Unit Distrcts,High School,Title 1 Eligible but Not Serve,293,91.5,*,5.8,0,0,*,*,15.7,13.7,*,43,*,176.0,95.0,*,*,13.3,5.0,60.5,36.9,88.6,76.8,61554.0,97011.0,13.2,87,0,*,0,9 - 12,Commendable,All Students,11610.78,18208.01,484.8,472.2,30.4,46.4,23.2,0,2023
280065000150001,School,Princeton High School,Princeton HSD 500,Princeton,Bureau,High School Distrcts,High School,Title 1 Schoolwide,479,88.9,*,6.9,*,0,*,*,21.3,15.9,*,41.5,*,176.0,92.0,10.6,2.2,14.0,2.7,43.7,56.3,90.5,93.2,76420.0,118724.0,28.9,86.3,*,*,*,9 - 12,Commendable,All Students,16420.77,17864.3,483.3,464.1,43.8,37.5,17.7,1,2023
280065020170001,School,Hall High School,Hall HSD 502,Spring Valley,Bureau,High School Distrcts,High School,Title 1 Schoolwide,407,63.4,*,32.4,0,*,0,*,19.4,15.7,12.8,57.7,*,177.0,90.2,20.8,5.6,14.4,4.9,31.8,64.0,93.6,62.4,68235.0,104048.0,33,62.5,0,37.5,0,9 - 12,Commendable,All Students,12577.34,16854.83,463.7,455,42.1,42.1,15.8,0,2023
280065050160001,School,Ohio Community High School,Ohio CHSD 505,Ohio,Bureau,High School Distrcts,High School,Not a Participant in Title One,26,92.3,0,*,0,0,0,0,*,*,0,*,0,176.0,92.0,*,,5.0,5.0,50.4,49.6,81.8,100.0,49496.0,98314.0,*,*,0,0,0,9 - 12,Commendable,All Students,0.0,53571.95,*,*,*,*,*,*,2023
280372230260001,School,Orion High School,Orion CUSD 223,Orion,Henry,Unit Distrcts,High School,Title 1 Eligible but Not Serve,286,93.4,*,*,*,0,0,*,19.6,11.9,*,19.6,*,176.0,94.5,*,*,14.0,5.0,36.1,58.0,85.4,55.5,58023.0,130250.0,14.3,87.8,*,*,*,9 - 12,Exemplary,All Students,9382.19,12984.81,502.3,527.7,18.5,30.8,47.7,3.1,2023
280372240260001,School,Galva Jr-Sr High School,Galva CUSD 224,Galva,Henry,Unit Distrcts,High School,Title 1 Eligible but Not Serve,193,90.2,*,5.7,0,0,0,*,10.9,10.9,0,43.5,*,176.0,91.0,*,*,8.3,3.5,62.3,37.7,93.3,83.8,48910.0,92001.0,29.3,89.7,*,*,0,7 - 12,Commendable,All Students,10774.23,16333.47,459.1,442.1,58.8,26.5,14.7,0,2023
280372250260001,School,AlWood  Middle/High School,AlWood CUSD 225,Woodhull,Henry,Unit Distrcts,High School,Title 1 Eligible but Not Serve,193,92.7,0,*,*,*,0,5.7,17.1,13,*,40.9,*,176.0,92.8,11.6,*,9.8,2.5,56.1,41.3,91.1,84.9,63764.0,126233.0,23,91.3,0,0,0,6 - 12,Commendable,All Students,13746.39,17118.46,487.2,434.4,56,40,4,0,2023
280372260260001,School,Annawan High School,Annawan CUSD 226,Annawan,Henry,Unit Distrcts,High School,Title 1 Eligible but Not Serve,93,92.5,*,*,0,0,*,*,16.1,*,*,33.3,*,176.0,94.2,*,*,8.1,3.8,34.8,65.2,90.0,89.0,54681.0,96635.0,16,92.3,0,*,0,9 - 12,Exemplary,All Students,9869.64,18621.12,541.2,531.6,16,40,36,8,2023
280372270260002,School,Cambridge Jr/Sr High School,Cambridge CUSD 227,Cambridge,Henry,Unit Distrcts,High School,Title 1 Eligible but Not Serve,227,98.7,*,*,*,0,0,*,11.5,9.7,*,46.3,*,176.0,94.7,*,*,10.8,5.0,59.9,40.1,91.9,99.6,57369.0,111531.0,12.5,100,*,*,0,6 - 12,Commendable,All Students,10035.69,15012.43,470.7,455.5,51.7,20.7,27.6,0,2023
280372280260001,School,Geneseo High School,Geneseo CUSD 228,Geneseo,Henry,Unit Distrcts,High School,Title 1 Ineligible Due to Rank,784,90.7,*,5.1,1.3,*,*,2,12.2,8.9,*,24.7,*,176.0,94.5,8,1.2,14.9,5.0,45.7,53.9,90.8,44.4,61510.0,110730.0,14.8,83.8,*,*,*,9 - 12,Exemplary,All Students,7893.55,17076.95,498.4,485.9,36.2,35.1,27.1,1.6,2023
280372290260001,School,Kewanee High School,Kewanee CUSD 229,Kewanee,Henry,Unit Distrcts,High School,Title 1 Eligible but Not Serve,606,62.5,5.1,26.6,*,0,*,5.1,18.5,16,9.1,71,2.1,176.0,86.4,40.4,6.3,14.0,5.0,77.1,22.9,83.0,92.6,54217.0,126560.0,44,67.3,*,16.8,*,9 - 12,Commendable,All Students,7074.6,14946.44,442,407.6,71.1,21.5,6.7,0.7,2023
280372300260002,School,Wethersfield Jr/Sr High School,Wethersfield CUSD 230,Kewanee,Henry,Unit Distrcts,High School,Title 1 Eligible but Not Serve,230,73.5,*,17.8,*,0,0,*,6.1,6.1,4.3,46.1,*,176.0,94.1,10,*,8.6,4.9,43.0,57.0,85.5,94.2,55942.0,106289.0,17.4,72.2,*,*,0,7 - 12,Exemplary,All Students,9133.85,15758.95,535.5,509.7,22.6,32.3,41.9,3.2,2023
280881000260001,School,Stark County High School,Stark County CUSD 100,Toulon,Stark,Unit Distrcts,High School,Title 1 Eligible but Not Serve,224,92,*,*,*,0,0,*,17,14.7,*,37.9,0,176.0,92.3,11.7,*,9.2,5.0,41.1,58.9,90.7,87.2,53385.0,96102.0,24.9,88.1,*,*,0,9 - 12,Commendable,All Students,10424.29,16408.94,472.8,459.7,53.3,21.7,21.7,3.3,2023
300020010220001,School,Cairo Jr/Sr High School,Cairo USD 1,Cairo,Alexander,Unit Distrcts,High School,Title 1 Schoolwide,118,11.9,76.3,*,0,0,0,9.3,26.3,26.3,0,97.5,11,177.0,83.8,71.7,*,10.3,5.0,67.2,32.8,69.6,64.0,53189.0,85483.0,61.4,42.3,53.8,*,0,7 - 12,Commendable,All Students,20003.02,29459.34,399.6,381.9,88.5,11.5,0,0,2023
300020050260001,School,Egyptian Sr High School,Egyptian CUSD 5,Tamms,Alexander,Unit Distrcts,High School,Title 1 Schoolwide,85,84.7,*,*,0,0,0,*,23.5,23.5,*,98.8,21.2,176.0,89.5,38.3,*,8.7,5.0,55.8,44.2,87.0,70.6,49647.0,84477.0,51,71.4,*,*,0,9 - 12,Commendable,All Students,7618.02,19054.67,401.2,365.2,84,12,4,0,2023
300391650160001,School,Carbondale Comm H S,Carbondale CHSD 165,Carbondale,Jackson,High School Distrcts,High School,Title 1 Schoolwide,947,49.9,29.5,9.1,4.1,*,*,7,21.3,12,5.1,59.3,3.6,176.0,90.3,24.2,4.9,11.9,5.0,49.6,48.2,92.9,66.5,71618.0,100479.0,32.9,32,46.7,15.3,0,9 - 12,Commendable,All Students,12323.74,21030.47,471.6,465.1,46.3,25.7,22.9,5.1,2023
300391760260001,School,Trico Senior High School,Trico CUSD 176,Campbell Hill,Jackson,Unit Distrcts,High School,Title 1 Schoolwide,219,84.9,*,13.2,0,0,0,*,19.2,16.4,6.8,55.3,9.1,176.0,92.6,7.9,5.1,8.6,4.4,78.2,19.2,87.5,100.0,52573.0,82377.0,25.9,91.4,*,*,0,9 - 12,Commendable,All Students,10481.66,16198.13,487.4,470.5,38.5,35.9,25.6,0,2023
300391860260001,School,Murphysboro High School,Murphysboro CUSD 186,Murphysboro,Jackson,Unit Distrcts,High School,Title 1 Schoolwide,577,68.3,16.1,7.8,*,0,0,7.5,20.3,20.3,3.5,100,3.8,176.0,88.1,19.9,3.3,13.0,5.0,64.6,34.3,86.9,67.7,62421.0,92858.0,39.7,58.2,23.8,9.8,0,9 - 12,Commendable,All Students,10154.61,15146.3,458.6,429.7,64,25.2,10.1,0.7,2023
300391960260001,School,Elverado High School,Elverado CUSD 196,Elkville,Jackson,Unit Distrcts,High School,Title 1 Schoolwide,108,91.7,*,*,*,0,0,*,18.5,17.6,*,61.1,*,176.0,91.4,8.6,*,10.4,5.0,83.3,16.7,79.4,33.3,44719.0,77639.0,25.9,95.2,*,*,0,9 - 12,Commendable,All Students,11980.75,17308.18,415.8,409.5,68.4,10.5,21.1,0,2023
300731010160001,School,Pinckneyville Comm High School,Pinckneyville CHSD 101,Pinckneyville,Perry,High School Distrcts,High School,Title 1 Targeted,404,92.8,*,*,*,0,0,3.5,14.4,14.4,*,42.3,4,176.0,94.5,4.3,*,13.0,4.5,55.2,44.8,88.0,60.9,58449.0,105074.0,17.5,94.7,0,0,0,PK - 12,Commendable,All Students,9397.59,14425.44,454.8,451.1,46.3,39,14.6,0,2023
300733000260001,School,Du Quoin High School,Du Quoin CUSD 300,Du Quoin,Perry,Unit Distrcts,High School,Title 1 Eligible but Not Serve,496,85.9,5,2.2,*,0,0,6.5,13.5,13.5,*,44.8,2.4,176.0,89.8,11.6,4.2,10.4,5.0,78.4,21.6,86.9,70.4,59895.0,91584.0,35.3,89.2,*,*,0,PK - 12,Commendable,All Students,10650.12,13522.62,464.4,443.3,56.1,29.9,11.2,2.8,2023
300771000260001,School,Century Jr/Sr High School,Century CUSD 100,Ullin,Pulaski,Unit Distrcts,High School,Title 1 Schoolwide,151,86.8,*,*,0,0,0,*,13.9,13.9,*,47.7,*,176.0,92.8,9.8,*,5.7,5.0,72.9,21.1,88.1,42.2,49337.0,80125.0,22.6,81,*,*,0,6 - 12,Commendable,All Students,7131.51,14831.15,429.2,406.5,73.1,26.9,0,0,2023
300771010260001,School,Meridian High School,Meridian CUSD 101,Mounds,Pulaski,Unit Distrcts,High School,Title 1 Schoolwide,199,30.2,57.8,*,*,0,*,10.1,24.1,24.1,*,98.5,13.6,176.0,89.6,35.3,*,12.4,5.0,41.7,47.6,73.5,55.7,58093.0,102737.0,36.4,34.1,56.1,0,0,6 - 12,Commendable,All Students,12643.58,23123.78,406.9,352.6,91.4,5.7,2.9,0,2023
300910170220001,School,Cobden High School,Cobden SUD 17,Cobden,Union,Unit Distrcts,High School,Title 1 Schoolwide,135,56.3,0,37.8,0,0,0,*,*,*,23,53.3,*,176.0,94.8,*,*,9.7,5.0,54.7,45.3,88.9,55.1,50183.0,96510.0,12.7,*,0,*,0,9 - 12,Commendable,All Students,10181.4,16249.54,480.9,464.1,46.9,28.1,21.9,3.1,2023
300910660220001,School,Dongola High School,Dongola USD 66,Dongola,Union,Unit Distrcts,High School,Title 1 Schoolwide,22,90.9,0,*,0,0,0,*,*,*,0,72.7,*,176.0,90.4,24.6,*,,1.6,92.1,7.9,90.0,31.1,46430.0,105302.0,34.4,91.7,0,0,0,9 - 12,Commendable,All Students,4201.08,14296.88,*,*,*,*,*,*,2023
300910810160001,School,Anna-Jonesboro High School,Anna Jonesboro CHSD 81,Anna,Union,High School Distrcts,High School,Title 1 Schoolwide,457,86.7,2.4,7.2,*,*,*,2.2,12.9,12.9,2.8,49.9,4.6,176.0,92.2,*,3.6,13.0,4.5,67.6,29.4,87.9,52.9,65488.0,132638.0,19.4,88.8,*,*,0,9 - 12,Commendable,All Students,10481.72,16148.65,439.3,417.7,68.9,22.3,8.7,0,2023
300910840260001,School,Shawnee High School,Shawnee CUSD 84,Wolf Lake,Union,Unit Distrcts,High School,Title 1 Schoolwide,71,91.5,*,*,*,0,0,*,25.4,16.9,*,46.5,21.1,176.0,92.4,*,*,7.5,5.0,70.2,29.8,72.2,23.5,57364.0,113113.0,24.1,*,*,*,*,9 - 12,Commendable,All Students,11900.0,13800.0,443.8,405,81.3,18.8,0,0,2023
310450460220001,School,Elgin High School,SD U-46,Elgin,Kane,Unit Distrcts,High School,Title 1 Schoolwide,2482,8.5,4.8,78.2,3.9,0.1,2.2,2.4,15.3,11.6,40.4,53.7,2.1,176.0,79.3,62,3.5,10.1,5.0,39.4,56.2,86.8,56.2,84125.0,117930.0,58.4,9.7,11.7,74.9,*,9 - 12,Commendable,All Students,10856.34,16290.38,429.8,415.5,72.8,18.8,6.6,1.9,2023
310450460220002,School,Larkin High School,SD U-46,Elgin,Kane,Unit Distrcts,High School,Title 1 Schoolwide,2075,11.2,8.8,73.6,1.1,0.1,1.7,3.6,18.8,14.2,43.1,55.6,2.8,176.0,81.4,60.1,4.5,10.1,5.0,39.9,58.6,91.7,45.5,84125.0,117930.0,60,11.6,15.5,68.1,*,PK - 12,Commendable,All Students,12029.38,17546.84,419.6,401.5,76.8,16.7,5.8,0.7,2023
310450460220003,School,Streamwood High School,SD U-46,Streamwood,Kane,Unit Distrcts,High School,Title 1 Schoolwide,1709,15,8.3,66.1,5.7,*,1.6,3.1,18.5,14.2,34.6,47.8,1.1,176.0,83.9,46.7,3.3,9.7,5.0,44.4,54.2,86.9,49.9,84125.0,117930.0,51,17,17.3,57.4,3.6,9 - 12,Commendable,All Students,12072.63,17961.0,446.4,427.7,64.1,23,11.2,1.7,2023
310450460220004,School,Bartlett High School,SD U-46,Bartlett,Kane,Unit Distrcts,High School,Title 1 Eligible but Not Serve,2249,35.7,3.1,38.6,18.5,*,0.7,3.3,14.8,9.6,21.9,32.3,1.6,176.0,87.5,35.2,1.4,12.2,5.0,35.0,62.9,91.3,61.4,84125.0,117930.0,44.3,33.3,*,48.5,11,9 - 12,Commendable,All Students,11620.67,17214.59,482.4,461.7,52.5,23.9,17.3,6.2,2023
310450460220005,School,South Elgin High School,SD U-46,South Elgin,Kane,Unit Distrcts,High School,Title 1 Eligible but Not Serve,2750,40.4,5.1,38,11.3,*,0.5,4.5,20.3,13.2,21.1,30.5,2.1,176.0,84.4,37.8,2.9,11.2,5.0,46.7,51.6,90.5,58.8,84125.0,117930.0,51.9,39.1,8.3,41.4,6,9 - 12,Commendable,All Students,10378.08,15789.59,474.2,456.3,54.2,25.1,17.1,3.6,2023
310451010220001,School,Batavia Sr High School,Batavia USD 101,Batavia,Kane,Unit Distrcts,High School,Title 1 Ineligible Due to Rank,1710,76.8,3.9,13,2.4,*,*,3.7,23,11.3,4,20.9,1.5,176.0,92.3,9,1.4,20.4,3.0,40.5,59.5,90.9,75.9,88323.0,137451.0,21.5,64.4,8.8,16.3,*,9 - 12,Exemplary,All Students,13554.0,18380.0,542.1,531.9,21.6,30.6,39.3,8.5,2023
310451290220001,School,West Aurora High School,Aurora West USD 129,Aurora,Kane,Unit Distrcts,High School,Title 1 Schoolwide,3317,21.4,10.8,62.6,2.1,*,*,2.8,16.2,11.9,22.6,48,1.1,176.0,91.0,23.4,1.4,12.4,5.0,29.3,69.9,91.6,70.9,76293.0,107233.0,28.7,20.4,13.4,60.3,2.2,9 - 12,Commendable,All Students,10852.4,15872.09,452.7,441.7,60.6,23.2,13.4,2.8,2023
